1477;Fauteuil;312
1478;Souris;254
1479;Ecran;388
1480;Fauteuil;220
1481;Ecran;485
1482;Chaise;513
1483;Stylo;545
1484;Stylo;579
1485;Chaise;277
1486;Clavier;316
1487;Table;240
1488;Souris;298
1489;Stylo;219
1490;Table;201
1491;Fauteuil;216
1492;Souris;567
1493;Stylo;201
1494;Poubelle;224
1495;Table;265
1496;Poubelle;519
1497;Clavier;358
1498;Souris;243
1499;Clavier;458
1500;Souris;552
1501;Chaise;360
1502;Telephone;275
1503;Clavier;395
1504;Stylo;218
1505;Telephone;433
1506;Ordinateur;220
1507;Fauteuil;572
1508;Stylo;431
1509;Chaise;462
1510;Souris;550
1511;Poubelle;248
1512;Chaise;496
1513;Ecran;339
1514;Ecran;269
1515;Ecran;488
1516;Ecran;269
1517;Stylo;553
1518;Chaise;271
1519;Chaise;291
1520;Souris;385
1521;Souris;492
1522;Ecran;325
1523;Table;320
1524;Ecran;478
1525;Souris;465
1526;Ordinateur;354
1527;Table;366
1528;Fauteuil;346
1529;Ecran;454
1530;Fauteuil;403
1531;Clavier;553
1532;Fauteuil;588
1533;Telephone;238
1534;Clavier;413
1535;Ecran;381
1536;Clavier;537
1537;Table;586
1538;Table;362
1539;Souris;406
1540;Ordinateur;293
1541;Souris;525
1542;Chaise;332
1543;Ordinateur;464
1544;Clavier;390
1545;Fauteuil;469
1546;Ecran;541
1547;Ecran;273
1548;Poubelle;430
1549;Clavier;253
1550;Telephone;430
1551;Chaise;501
1552;Table;435
1553;Fauteuil;508
1554;Ordinateur;268
1555;Poubelle;583
1556;Stylo;315
1557;Ecran;424
1558;Souris;349
1559;Souris;441
1560;Fauteuil;592
1561;Ecran;536
1562;Ecran;545
1563;Ecran;286
1564;Table;251
1565;Fauteuil;322
1566;Ordinateur;478
1567;Poubelle;541
1568;Table;287
1569;Chaise;268
1570;Table;415
1571;Telephone;355
1572;Ordinateur;301
1573;Stylo;496
1574;Ecran;283
1575;Fauteuil;569
1576;Poubelle;314
1577;Fauteuil;288
1578;Ordinateur;265
1579;Ordinateur;478
1580;Chaise;323
1581;Telephone;407
1582;Stylo;285
1583;Clavier;377
1584;Ecran;389
1585;Souris;403
1586;Telephone;408
1587;Poubelle;583
1588;Chaise;236
1589;Souris;255
1590;Clavier;258
1591;Stylo;291
1592;Stylo;215
1593;Clavier;488
1594;Stylo;527
1595;Poubelle;330
1596;Telephone;335
1597;Table;505
1598;Souris;350
1599;Souris;230
1600;Ordinateur;211
1601;Chaise;500
1602;Clavier;473
1603;Fauteuil;568
1604;Table;465
1605;Souris;419
1606;Clavier;419
1607;Stylo;244
1608;Ecran;443
1609;Poubelle;418
1610;Ecran;482
1611;Stylo;286
1612;Ordinateur;411
1613;Table;571
1614;Poubelle;353
1615;Souris;250
1616;Fauteuil;307
1617;Poubelle;205
1618;Telephone;438
1619;Chaise;435
1620;Ecran;417
1621;Clavier;202
1622;Clavier;457
1623;Souris;466
1624;Ecran;467
1625;Ecran;560
1626;Poubelle;225
1627;Telephone;578
1628;Fauteuil;244
1629;Stylo;289
1630;Table;430
1631;Clavier;568
1632;Ordinateur;266
1633;Stylo;316
1634;Ordinateur;525
1635;Poubelle;562
1636;Clavier;436
1637;Stylo;565
1638;Stylo;251
1639;Table;317
1640;Stylo;283
1641;Fauteuil;297
1642;Chaise;328
1643;Table;263
1644;Souris;555
1645;Ordinateur;466
1646;Fauteuil;471
1647;Table;331
1648;Souris;203
1649;Ordinateur;438
1650;Clavier;310
1651;Ordinateur;425
1652;Fauteuil;520
1653;Telephone;249
1654;Souris;203
1655;Poubelle;443
1656;Chaise;540
1657;Poubelle;444
1658;Poubelle;536
1659;Stylo;578
1660;Fauteuil;202
1661;Table;429
1662;Telephone;278
1663;Fauteuil;536
1664;Clavier;487
1665;Souris;329
1666;Poubelle;435
1667;Ecran;566
1668;Stylo;564
1669;Fauteuil;545
1670;Clavier;409
1671;Poubelle;435
1672;Souris;387
1673;Table;221
1674;Stylo;264
1675;Poubelle;519
1676;Poubelle;298
1677;Telephone;451
1678;Ecran;530
1679;Fauteuil;581
1680;Clavier;256
1681;Ecran;502
1682;Ecran;558
1683;Clavier;350
1684;Ordinateur;226
1685;Fauteuil;361
1686;Stylo;451
1687;Stylo;471
1688;Poubelle;425
1689;Fauteuil;509
1690;Ecran;371
1691;Ecran;416
1692;Clavier;374
1693;Chaise;341
1694;Fauteuil;271
1695;Stylo;552
1696;Table;232
1697;Stylo;525
1698;Chaise;277
1699;Ordinateur;513
1700;Ordinateur;294
1701;Ecran;552
1702;Chaise;470
1703;Chaise;419
1704;Poubelle;265
1705;Clavier;458
1706;Chaise;214
1707;Chaise;242
1708;Souris;469
1709;Poubelle;259
1710;Ordinateur;532
1711;Fauteuil;437
1712;Ordinateur;269
1713;Clavier;359
1714;Souris;240
1715;Clavier;293
1716;Ecran;370
1717;Stylo;590
1718;Poubelle;293
1719;Ecran;416
1720;Fauteuil;388
1721;Fauteuil;325
1722;Ecran;345
1723;Stylo;415
1724;Table;325
1725;Stylo;411
1726;Fauteuil;567
1727;Ordinateur;210
1728;Table;481
1729;Poubelle;360
1730;Table;390
1731;Fauteuil;542
1732;Table;295
1733;Stylo;405
1734;Fauteuil;544
1735;Ecran;512
1736;Telephone;561
1737;Souris;546
1738;Souris;366
1739;Souris;584
1740;Stylo;302
1741;Poubelle;251
1742;Poubelle;217
1743;Ordinateur;452
1744;Chaise;428
1745;Ecran;586
1746;Ordinateur;209
1747;Fauteuil;230
1748;Chaise;275
1749;Ordinateur;378
1750;Chaise;481
1751;Telephone;416
1752;Telephone;442
1753;Ecran;408
1754;Souris;567
1755;Ordinateur;449
1756;Table;280
1757;Chaise;462
1758;Souris;510
1759;Ecran;289
1760;Souris;592
1761;Stylo;495
1762;Ecran;499
1763;Telephone;507
1764;Fauteuil;415
1765;Table;278
1766;Clavier;517
1767;Ordinateur;491
1768;Ecran;516
1769;Souris;348
1770;Table;201
1771;Chaise;446
1772;Ordinateur;529
1773;Poubelle;485
1774;Clavier;564
1775;Stylo;485
1776;Stylo;421
1777;Stylo;516
1778;Ordinateur;574
1779;Ecran;358
1780;Souris;234
1781;Fauteuil;526
1782;Table;253
1783;Ecran;584
1784;Fauteuil;229
1785;Souris;488
1786;Telephone;396
1787;Stylo;468
1788;Poubelle;463
1789;Poubelle;500
1790;Fauteuil;384
1791;Stylo;214
1792;Ecran;593
1793;Fauteuil;220
1794;Ecran;220
1795;Ordinateur;501
1796;Telephone;460
1797;Stylo;360
1798;Telephone;425
1799;Poubelle;213
1800;Ecran;547
1801;Clavier;475
1802;Ordinateur;202
1803;Telephone;237
1804;Fauteuil;384
1805;Fauteuil;260
1806;Poubelle;520
1807;Poubelle;588
1808;Clavier;322
1809;Fauteuil;367
1810;Stylo;311
1811;Telephone;493
1812;Chaise;258
1813;Chaise;258
1814;Fauteuil;485
1815;Souris;270
1816;Fauteuil;283
1817;Telephone;315
1818;Souris;316
1819;Ecran;599
1820;Ecran;421
1821;Poubelle;242
1822;Table;401
1823;Stylo;460
1824;Stylo;498
1825;Clavier;384
1826;Fauteuil;267
1827;Ecran;252
1828;Table;335
1829;Table;328
1830;Chaise;552
1831;Clavier;243
1832;Clavier;590
1833;Clavier;535
1834;Stylo;437
1835;Chaise;532
1836;Ecran;329
1837;Fauteuil;222
1838;Table;274
1839;Telephone;270
1840;Souris;344
1841;Poubelle;490
1842;Souris;392
1843;Fauteuil;510
1844;Souris;275
1845;Table;600
1846;Souris;264
1847;Ecran;271
1848;Chaise;408
1849;Stylo;506
1850;Poubelle;256
1851;Clavier;320
1852;Poubelle;513
1853;Table;348
1854;Table;212
1855;Table;213
1856;Chaise;600
1857;Telephone;576
1858;Telephone;396
1859;Ordinateur;533
1860;Telephone;587
1861;Chaise;474
1862;Poubelle;368
1863;Telephone;275
1864;Telephone;269
1865;Chaise;275
1866;Chaise;308
1867;Ecran;277
1868;Ecran;478
1869;Clavier;386
1870;Souris;568
1871;Chaise;298
1872;Fauteuil;432
1873;Table;208
1874;Clavier;421
1875;Souris;542
1876;Poubelle;499
1877;Table;475
1878;Souris;445
1879;Telephone;312
1880;Chaise;342
1881;Ordinateur;203
1882;Telephone;253
1883;Fauteuil;280
1884;Poubelle;450
1885;Chaise;294
1886;Souris;394
1887;Telephone;590
1888;Fauteuil;487
1889;Ordinateur;560
1890;Fauteuil;266
1891;Stylo;395
1892;Ordinateur;250
1893;Ordinateur;265
1894;Ordinateur;441
1895;Souris;289
1896;Fauteuil;250
1897;Stylo;330
1898;Stylo;495
1899;Table;252
1900;Table;499
1901;Clavier;468
1902;Stylo;552
1903;Table;491
1904;Fauteuil;270
1905;Stylo;597
1906;Telephone;511
1907;Table;472
1908;Souris;315
1909;Poubelle;494
1910;Telephone;203
1911;Stylo;577
1912;Stylo;519
1913;Souris;396
1914;Ordinateur;276
1915;Poubelle;470
1916;Ordinateur;452
1917;Ordinateur;349
1918;Ecran;545
1919;Fauteuil;399
1920;Chaise;546
1921;Poubelle;579
1922;Chaise;293
1923;Fauteuil;405
1924;Telephone;451
1925;Ordinateur;206
1926;Telephone;237
1927;Clavier;572
1928;Poubelle;212
1929;Stylo;563
1930;Telephone;237
1931;Table;275
1932;Table;355
1933;Ecran;237
1934;Table;418
1935;Poubelle;390
1936;Telephone;372
1937;Chaise;471
1938;Clavier;427
1939;Table;398
1940;Poubelle;463
1941;Ecran;203
1942;Clavier;391
1943;Fauteuil;265
1944;Clavier;263
1945;Poubelle;584
1946;Table;532
1947;Ordinateur;421
1948;Stylo;386
1949;Ordinateur;234
1950;Telephone;590
1951;Ordinateur;394
1952;Ordinateur;518
1953;Stylo;383
1954;Clavier;593
1955;Clavier;390
1956;Telephone;274
1957;Stylo;330
1958;Telephone;241
1959;Clavier;472
1960;Table;410
1961;Ordinateur;517
1962;Stylo;481
1963;Clavier;274
1964;Ecran;249
1965;Poubelle;484
1966;Clavier;238
1967;Chaise;238
1968;Ordinateur;306
1969;Fauteuil;410
1970;Fauteuil;507
1971;Chaise;509
1972;Ecran;393
1973;Chaise;259
1974;Table;470
1975;Souris;508
1976;Fauteuil;414
1977;Souris;368
1978;Ordinateur;552
1979;Fauteuil;284
1980;Ecran;205
1981;Poubelle;305
1982;Clavier;530
1983;Chaise;364
1984;Fauteuil;309
1985;Table;216
1986;Ordinateur;319
1987;Ecran;425
1988;Stylo;555
1989;Poubelle;290
1990;Ordinateur;410
1991;Souris;530
1992;Chaise;511
1993;Ecran;515
1994;Clavier;268
1995;Stylo;557
1996;Table;590
1997;Fauteuil;212
1998;Chaise;263
1999;Chaise;361
2000;Telephone;496
2001;Chaise;465
2002;Telephone;207
2003;Clavier;443
2004;Ordinateur;428
2005;Chaise;422
2006;Clavier;217
2007;Telephone;373
2008;Telephone;554
2009;Ordinateur;524
2010;Fauteuil;254
2011;Stylo;538
2012;Fauteuil;420
2013;Ecran;433
2014;Clavier;303
2015;Ecran;315
2016;Table;373
2017;Stylo;491
2018;Clavier;370
2019;Stylo;347
2020;Telephone;542
2021;Chaise;369
2022;Chaise;321
2023;Clavier;408
2024;Clavier;554
2025;Fauteuil;594
2026;Table;583
2027;Ecran;360
2028;Telephone;560
2029;Souris;332
2030;Souris;284
2031;Ordinateur;321
2032;Souris;355
2033;Chaise;204
2034;Ordinateur;284
2035;Souris;279
2036;Telephone;555
2037;Fauteuil;366
2038;Chaise;386
2039;Ecran;465
2040;Fauteuil;596
2041;Telephone;281
2042;Ecran;222
2043;Table;516
2044;Ecran;529
2045;Stylo;412
2046;Fauteuil;206
2047;Ecran;322
2048;Ecran;228
2049;Stylo;598
2050;Ecran;593
2051;Souris;531
2052;Ordinateur;226
2053;Table;310
2054;Clavier;252
2055;Stylo;218
2056;Stylo;319
2057;Chaise;250
2058;Chaise;311
2059;Stylo;443
2060;Telephone;425
2061;Stylo;434
2062;Poubelle;442
2063;Souris;468
2064;Table;545
2065;Clavier;389
2066;Table;565
2067;Table;595
2068;Ordinateur;286
2069;Table;243
2070;Poubelle;237
2071;Chaise;596
2072;Souris;583
2073;Ordinateur;234
2074;Stylo;534
2075;Fauteuil;226
2076;Chaise;562
2077;Chaise;512
2078;Ecran;431
2079;Chaise;460
2080;Souris;392
2081;Ordinateur;387
2082;Telephone;368
2083;Stylo;329
2084;Souris;269
2085;Chaise;364
2086;Ordinateur;468
2087;Clavier;568
2088;Souris;568
2089;Ecran;203
2090;Telephone;483
2091;Ecran;387
2092;Ecran;546
2093;Stylo;476
2094;Souris;568
2095;Poubelle;240
2096;Poubelle;583
2097;Clavier;558
2098;Chaise;206
2099;Clavier;366
2100;Stylo;323
2101;Stylo;376
2102;Chaise;588
2103;Ordinateur;477
2104;Telephone;392
2105;Clavier;571
2106;Clavier;455
2107;Stylo;311
2108;Ordinateur;593
2109;Fauteuil;260
2110;Fauteuil;399
2111;Chaise;445
2112;Poubelle;364
2113;Fauteuil;307
2114;Ordinateur;230
2115;Fauteuil;509
2116;Stylo;561
2117;Fauteuil;314
2118;Chaise;280
2119;Souris;423
2120;Clavier;422
2121;Table;302
2122;Clavier;481
2123;Telephone;317
2124;Stylo;294
2125;Chaise;208
2126;Stylo;564
2127;Fauteuil;333
2128;Telephone;410
2129;Poubelle;496
2130;Ecran;544
2131;Ecran;520
2132;Chaise;370
2133;Telephone;515
2134;Fauteuil;434
2135;Stylo;520
2136;Ordinateur;546
2137;Chaise;596
2138;Telephone;599
2139;Table;342
2140;Telephone;423
2141;Telephone;573
2142;Stylo;272
2143;Stylo;551
2144;Ordinateur;236
2145;Fauteuil;501
2146;Poubelle;338
2147;Ecran;329
2148;Ordinateur;401
2149;Telephone;351
2150;Ordinateur;505
2151;Ecran;536
2152;Telephone;251
2153;Chaise;276
2154;Fauteuil;443
2155;Chaise;527
2156;Clavier;211
2157;Chaise;366
2158;Ecran;211
2159;Poubelle;391
2160;Chaise;222
2161;Clavier;214
2162;Poubelle;295
2163;Stylo;337
2164;Ecran;432
2165;Ecran;259
2166;Stylo;555
2167;Ecran;437
2168;Table;264
2169;Clavier;578
2170;Fauteuil;508
2171;Clavier;592
2172;Stylo;345
2173;Telephone;391
2174;Stylo;239
2175;Table;593
2176;Fauteuil;376
2177;Chaise;563
2178;Fauteuil;447
2179;Ecran;398
2180;Chaise;374
2181;Table;489
2182;Souris;319
2183;Fauteuil;582
2184;Telephone;354
2185;Fauteuil;310
2186;Ecran;502
2187;Poubelle;514
2188;Ordinateur;318
2189;Chaise;420
2190;Fauteuil;277
2191;Poubelle;436
2192;Poubelle;556
2193;Telephone;520
2194;Fauteuil;232
2195;Clavier;452
2196;Clavier;275
2197;Telephone;329
2198;Ordinateur;382
2199;Table;372
2200;Ecran;361
2201;Ecran;329
2202;Ordinateur;295
2203;Poubelle;515
2204;Ordinateur;345
2205;Fauteuil;310
2206;Poubelle;356
2207;Poubelle;485
2208;Ordinateur;239
2209;Poubelle;295
2210;Telephone;590
2211;Chaise;266
2212;Stylo;426
2213;Souris;364
2214;Table;295
2215;Ecran;313
2216;Clavier;223
2217;Souris;579
2218;Clavier;312
2219;Telephone;456
2220;Ecran;536
2221;Souris;446
2222;Poubelle;283
2223;Ordinateur;541
2224;Clavier;431
2225;Table;360
2226;Poubelle;492
2227;Clavier;572
2228;Ecran;500
2229;Chaise;493
2230;Stylo;462
2231;Souris;261
2232;Stylo;255
2233;Telephone;452
2234;Clavier;433
2235;Poubelle;250
2236;Ecran;314
2237;Souris;243
2238;Poubelle;299
2239;Chaise;370
2240;Souris;564
2241;Clavier;414
2242;Telephone;202
2243;Ordinateur;442
2244;Poubelle;377
2245;Telephone;347
2246;Stylo;246
2247;Stylo;600
2248;Chaise;559
2249;Fauteuil;383
2250;Stylo;407
2251;Chaise;350
2252;Chaise;393
2253;Chaise;524
2254;Poubelle;393
2255;Stylo;458
2256;Fauteuil;331
2257;Stylo;213
2258;Poubelle;301
2259;Chaise;285
2260;Souris;506
2261;Telephone;483
2262;Stylo;593
2263;Telephone;548
2264;Ecran;284
2265;Ordinateur;461
2266;Chaise;482
2267;Fauteuil;248
2268;Poubelle;540
2269;Telephone;215
2270;Fauteuil;338
2271;Chaise;420
2272;Ordinateur;436
2273;Ordinateur;429
2274;Telephone;428
2275;Chaise;237
2276;Souris;265
2277;Fauteuil;420
2278;Souris;325
2279;Chaise;456
2280;Souris;334
2281;Ecran;458
2282;Stylo;488
2283;Table;507
2284;Ordinateur;577
2285;Telephone;311
2286;Chaise;351
2287;Table;254
2288;Poubelle;554
2289;Stylo;485
2290;Fauteuil;350
2291;Ecran;299
2292;Stylo;395
2293;Clavier;540
2294;Stylo;300
2295;Fauteuil;218
2296;Chaise;216
2297;Souris;541
2298;Chaise;478
2299;Clavier;468
2300;Souris;474
2301;Poubelle;443
2302;Ordinateur;421
2303;Clavier;261
2304;Stylo;238
2305;Ecran;392
2306;Chaise;372
2307;Telephone;517
2308;Ecran;370
2309;Poubelle;299
2310;Chaise;416
2311;Stylo;291
2312;Souris;282
2313;Ordinateur;427
2314;Ecran;308
2315;Ordinateur;419
2316;Stylo;585
2317;Telephone;553
2318;Ecran;596
2319;Ordinateur;430
2320;Stylo;359
2321;Telephone;483
2322;Fauteuil;295
2323;Clavier;200
2324;Ecran;307
2325;Ecran;530
2326;Chaise;533
2327;Fauteuil;229
2328;Ordinateur;535
2329;Ecran;525
2330;Stylo;420
2331;Ecran;293
2332;Clavier;581
2333;Table;414
2334;Ordinateur;440
2335;Table;317
2336;Telephone;528
2337;Poubelle;257
2338;Chaise;381
2339;Souris;453
2340;Telephone;226
2341;Ecran;357
2342;Souris;317
2343;Fauteuil;499
2344;Ecran;201
2345;Table;269
2346;Souris;512
2347;Clavier;313
2348;Ordinateur;430
2349;Ecran;378
2350;Fauteuil;563
2351;Telephone;535
2352;Souris;239
2353;Poubelle;323
2354;Ordinateur;470
2355;Telephone;282
2356;Chaise;217
2357;Stylo;403
2358;Ecran;228
2359;Chaise;407
2360;Ecran;531
2361;Clavier;395
2362;Fauteuil;289
2363;Stylo;252
2364;Ecran;446
2365;Stylo;223
2366;Telephone;533
2367;Souris;542
2368;Poubelle;393
2369;Clavier;526
2370;Chaise;533
2371;Table;247
2372;Chaise;316
2373;Chaise;449
2374;Ordinateur;250
2375;Telephone;548
2376;Souris;233
2377;Poubelle;593
2378;Ordinateur;298
2379;Souris;336
2380;Stylo;332
2381;Ordinateur;227
2382;Poubelle;534
2383;Table;377
2384;Telephone;368
2385;Ecran;462
2386;Table;279
2387;Fauteuil;247
2388;Chaise;347
2389;Table;491
2390;Fauteuil;554
2391;Poubelle;437
2392;Poubelle;377
2393;Fauteuil;286
2394;Table;211
2395;Table;264
2396;Fauteuil;424
2397;Table;516
2398;Ordinateur;494
2399;Telephone;220
2400;Fauteuil;263
2401;Fauteuil;538
2402;Chaise;295
2403;Ordinateur;429
2404;Clavier;247
2405;Poubelle;596
2406;Telephone;229
2407;Clavier;362
2408;Souris;468
2409;Chaise;431
2410;Ordinateur;542
2411;Fauteuil;210
2412;Clavier;498
2413;Fauteuil;334
2414;Ecran;439
2415;Souris;343
2416;Telephone;533
2417;Telephone;326
2418;Telephone;372
2419;Poubelle;261
2420;Telephone;500
2421;Clavier;586
2422;Fauteuil;427
2423;Ordinateur;240
2424;Souris;434
2425;Souris;272
2426;Fauteuil;393
2427;Stylo;376
2428;Table;481
2429;Ecran;397
2430;Chaise;515
2431;Chaise;237
2432;Clavier;422
2433;Chaise;395
2434;Chaise;297
2435;Clavier;440
2436;Ordinateur;580
2437;Clavier;566
2438;Chaise;279
2439;Chaise;437
2440;Chaise;252
2441;Poubelle;242
2442;Telephone;439
2443;Stylo;521
2444;Poubelle;278
2445;Clavier;439
2446;Clavier;226
2447;Poubelle;562
2448;Ecran;402
2449;Table;388
2450;Souris;264
2451;Stylo;373
2452;Telephone;248
2453;Fauteuil;346
2454;Ordinateur;370
2455;Table;475
2456;Telephone;254
2457;Fauteuil;416
2458;Telephone;420
2459;Ecran;258
2460;Poubelle;222
2461;Ecran;424
2462;Telephone;214
2463;Clavier;512
2464;Poubelle;335
2465;Chaise;303
2466;Ordinateur;470
2467;Stylo;520
2468;Poubelle;387
2469;Stylo;419
2470;Clavier;593
2471;Clavier;419
2472;Ecran;516
2473;Fauteuil;233
2474;Ecran;316
2475;Telephone;553
2476;Clavier;218
2477;Fauteuil;324
2478;Ecran;404
2479;Souris;446
2480;Souris;458
2481;Ordinateur;476
2482;Souris;497
2483;Souris;572
2484;Table;353
2485;Ecran;295
2486;Clavier;464
2487;Ecran;546
2488;Poubelle;314
2489;Fauteuil;283
2490;Fauteuil;313
2491;Table;267
2492;Clavier;599
2493;Clavier;554
2494;Poubelle;467
2495;Ecran;265
2496;Ecran;448
2497;Ecran;347
2498;Ecran;270
2499;Chaise;361
2500;Souris;433
2501;Ecran;465
2502;Clavier;214
2503;Ecran;327
2504;Fauteuil;217
2505;Table;431
2506;Poubelle;416
2507;Clavier;548
2508;Ordinateur;503
2509;Ecran;546
2510;Ecran;368
2511;Ecran;325
2512;Fauteuil;263
2513;Ordinateur;300
2514;Ordinateur;222
2515;Chaise;500
2516;Table;238
2517;Ordinateur;478
2518;Ecran;529
2519;Telephone;526
2520;Poubelle;516
2521;Stylo;499
2522;Telephone;225
2523;Ordinateur;567
2524;Fauteuil;466
2525;Ecran;357
2526;Clavier;362
2527;Table;391
2528;Chaise;349
2529;Ordinateur;552
2530;Telephone;209
2531;Telephone;592
2532;Ecran;276
2533;Chaise;426
2534;Fauteuil;436
2535;Ordinateur;417
2536;Ordinateur;525
2537;Telephone;499
2538;Ecran;563
2539;Clavier;389
2540;Ecran;485
2541;Souris;421
2542;Telephone;334
2543;Ordinateur;531
2544;Stylo;469
2545;Table;248
2546;Stylo;458
2547;Souris;291
2548;Table;251
2549;Stylo;552
2550;Clavier;304
2551;Table;390
2552;Stylo;390
2553;Chaise;277
2554;Stylo;297
2555;Ordinateur;445
2556;Clavier;462
2557;Poubelle;335
2558;Telephone;250
2559;Ordinateur;240
2560;Ecran;259
2561;Ordinateur;584
2562;Chaise;435
2563;Table;404
2564;Table;502
2565;Telephone;314
2566;Fauteuil;323
2567;Chaise;536
2568;Stylo;371
2569;Poubelle;566
2570;Ecran;340
2571;Table;455
2572;Telephone;254
2573;Telephone;394
2574;Table;518
2575;Table;520
2576;Souris;590
2577;Chaise;573
2578;Poubelle;403
2579;Stylo;537
2580;Ordinateur;502
2581;Ordinateur;273
2582;Ecran;380
2583;Chaise;530
2584;Table;290
2585;Fauteuil;342
2586;Chaise;217
2587;Stylo;535
2588;Poubelle;393
2589;Fauteuil;429
2590;Poubelle;294
2591;Table;246
2592;Table;556
2593;Chaise;227
2594;Poubelle;432
2595;Poubelle;325
2596;Ordinateur;541
2597;Souris;555
2598;Ecran;424
2599;Fauteuil;223
2600;Telephone;201
2601;Souris;503
2602;Table;468
2603;Telephone;288
2604;Souris;517
2605;Chaise;579
2606;Souris;600
2607;Souris;241
2608;Ecran;425
2609;Souris;594
2610;Ordinateur;475
2611;Souris;489
2612;Ecran;391
2613;Chaise;399
2614;Poubelle;472
2615;Fauteuil;229
2616;Chaise;501
2617;Stylo;345
2618;Poubelle;596
2619;Souris;396
2620;Stylo;263
2621;Clavier;431
2622;Fauteuil;481
2623;Fauteuil;471
2624;Ecran;275
2625;Ecran;403
2626;Poubelle;354
2627;Chaise;248
2628;Stylo;319
2629;Poubelle;275
2630;Ecran;568
2631;Clavier;455
2632;Table;460
2633;Ecran;587
2634;Souris;397
2635;Table;506
2636;Stylo;476
2637;Table;325
2638;Souris;395
2639;Clavier;367
2640;Ecran;398
2641;Fauteuil;294
2642;Fauteuil;337
2643;Fauteuil;560
2644;Souris;231
2645;Stylo;399
2646;Poubelle;399
2647;Fauteuil;542
2648;Table;413
2649;Souris;229
2650;Table;311
2651;Fauteuil;263
2652;Ordinateur;497
2653;Clavier;551
2654;Ordinateur;425
2655;Poubelle;295
2656;Ecran;446
2657;Chaise;533
2658;Souris;346
2659;Poubelle;379
2660;Telephone;463
2661;Poubelle;388
2662;Souris;583
2663;Stylo;432
2664;Fauteuil;285
2665;Fauteuil;355
2666;Stylo;486
2667;Stylo;425
2668;Souris;600
2669;Ecran;517
2670;Telephone;222
2671;Ecran;559
2672;Chaise;370
2673;Souris;407
2674;Stylo;367
2675;Table;223
2676;Stylo;332
2677;Table;541
2678;Fauteuil;310
2679;Stylo;546
2680;Clavier;246
2681;Poubelle;591
2682;Table;252
2683;Ordinateur;445
2684;Souris;525
2685;Ecran;202
2686;Ordinateur;437
2687;Table;442
2688;Fauteuil;263
2689;Ordinateur;372
2690;Souris;238
2691;Telephone;253
2692;Clavier;435
2693;Clavier;465
2694;Telephone;447
2695;Fauteuil;224
2696;Poubelle;276
2697;Fauteuil;212
2698;Poubelle;328
2699;Clavier;543
2700;Poubelle;398
2701;Ecran;387
2702;Poubelle;286
2703;Stylo;254
2704;Stylo;476
2705;Clavier;219
2706;Ecran;359
2707;Ecran;537
2708;Ecran;586
2709;Ordinateur;393
2710;Ecran;382
2711;Poubelle;385
2712;Clavier;297
2713;Fauteuil;567
2714;Table;442
2715;Clavier;514
2716;Ordinateur;323
2717;Ordinateur;544
2718;Poubelle;277
2719;Table;279
2720;Chaise;408
2721;Table;483
2722;Fauteuil;424
2723;Chaise;329
2724;Souris;512
2725;Table;383
2726;Telephone;342
2727;Table;484
2728;Telephone;425
2729;Clavier;571
2730;Table;382
2731;Ordinateur;452
2732;Souris;265
2733;Ordinateur;303
2734;Ordinateur;362
2735;Stylo;496
2736;Ecran;501
2737;Poubelle;461
2738;Ordinateur;448
2739;Ordinateur;314
2740;Table;284
2741;Stylo;424
2742;Fauteuil;320
2743;Souris;313
2744;Poubelle;504
2745;Telephone;500
2746;Souris;312
2747;Table;443
2748;Telephone;304
2749;Clavier;487
2750;Fauteuil;526
2751;Stylo;351
2752;Chaise;483
2753;Stylo;429
2754;Ordinateur;277
2755;Table;415
2756;Fauteuil;475
2757;Souris;209
2758;Ordinateur;418
2759;Telephone;507
2760;Fauteuil;525
2761;Souris;288
2762;Clavier;294
2763;Chaise;498
2764;Ordinateur;268
2765;Ecran;358
2766;Souris;332
2767;Ecran;362
2768;Fauteuil;468
2769;Fauteuil;487
2770;Ordinateur;390
2771;Poubelle;229
2772;Ecran;584
2773;Table;255
2774;Fauteuil;340
2775;Telephone;258
2776;Stylo;447
2777;Clavier;472
2778;Ordinateur;575
2779;Stylo;276
2780;Poubelle;282
2781;Poubelle;213
2782;Ordinateur;204
2783;Stylo;231
2784;Poubelle;340
2785;Ordinateur;590
2786;Chaise;359
2787;Fauteuil;226
2788;Ordinateur;315
2789;Clavier;238
2790;Telephone;548
2791;Souris;480
2792;Telephone;365
2793;Poubelle;361
2794;Clavier;432
2795;Souris;247
2796;Table;317
2797;Table;288
2798;Ordinateur;514
2799;Clavier;327
2800;Stylo;345
2801;Souris;546
2802;Poubelle;278
2803;Fauteuil;212
2804;Chaise;600
2805;Poubelle;529
2806;Telephone;503
2807;Table;571
2808;Chaise;432
2809;Poubelle;265
2810;Clavier;504
2811;Table;363
2812;Chaise;319
2813;Souris;248
2814;Ordinateur;559
2815;Ordinateur;242
2816;Souris;211
2817;Clavier;350
2818;Chaise;471
2819;Souris;410
2820;Table;381
2821;Souris;392
2822;Clavier;236
2823;Poubelle;212
2824;Poubelle;305
2825;Chaise;556
2826;Telephone;337
2827;Table;337
2828;Poubelle;499
2829;Stylo;544
2830;Souris;555
2831;Chaise;336
2832;Poubelle;592
2833;Stylo;509
2834;Ecran;345
2835;Chaise;473
2836;Ecran;559
2837;Table;280
2838;Souris;384
2839;Table;596
2840;Clavier;460
2841;Poubelle;494
2842;Ecran;357
2843;Stylo;268
2844;Chaise;571
